Date,AAPL,AMZN,CMCSA,GE,GOOG,NFLX,NKE,V,VZ
2014-03-14,74.955711,373.73999,25.32,25.110001,582.6106570000001,60.64143000000001,39.16,55.192501,46.080002
2014-03-17,75.248573,375.040009,25.389999,25.43,592.198303,60.388573,39.490002000000004,55.945,46.310001
2014-03-18,75.914284,378.769989,25.110001,25.65,601.716431,60.035713,39.82,56.602501000000004,46.700001
2014-03-19,75.894287,373.230011,24.940001000000002,25.280001000000002,595.7502440000001,60.012856000000006,39.575001,55.955002,46.360001000000004
2014-03-20,75.528572,368.97000099999997,25.305,25.27,594.711975,60.610001000000004,39.634997999999996,55.455002,47.209998999999996
2014-03-21,76.12428299999999,360.619995,25.0,25.4,587.697571,57.998573,37.605,55.842499,46.91
2014-03-24,77.02714499999999,351.850006,25.15,25.41,575.223694,54.128570999999994,37.43,55.1875,47.009997999999996
2014-03-25,77.855713,354.709991,24.834999,25.700001,575.61615,52.97714200000001,36.825001,54.599998,47.220001
2014-03-26,77.111427,343.410004,24.809998999999998,25.620001000000002,562.327576,53.182857999999996,36.610001000000004,53.919998,47.009997999999996
2014-03-27,76.779999,338.47000099999997,24.549999,25.809998999999998,555.406067,52.025715000000005,36.66,53.942501,47.689999
2014-03-28,76.694283,338.290009,24.780001000000002,25.879998999999998,556.927734,51.267143,36.77,53.022498999999996,47.419998
2014-03-31,76.677139,336.369995,25.02,25.889999,553.924255,50.290001000000004,36.93,53.965,47.57
2014-04-01,77.378571,342.98999,24.965,25.870001000000002,564.058533,52.098572,37.195,53.674999,47.75
2014-04-02,77.507141,341.959991,25.450001,26.040001,563.899353,51.84,37.27,53.665001000000004,47.82
2014-04-03,76.970001,333.619995,25.559998999999998,26.23,566.6243900000001,50.669998,36.994999,53.752499,48.119999
2014-04-04,75.974289,323.0,25.09,26.02,540.1698610000001,48.187141,36.419998,51.924999,48.040001000000004
2014-04-07,74.781425,317.76001,24.540001,25.85,535.2071530000001,48.285713,35.415001000000004,50.852501000000004,48.119999
2014-04-08,74.77714499999999,327.070007,24.424999,25.75,551.86554,49.841427,36.459998999999996,50.647498999999996,48.209998999999996
2014-04-09,75.760002,331.809998,24.895,25.950001,561.054993,50.432858,36.779999,51.884997999999996,47.98
2014-04-10,74.78286,317.109985,24.209999,25.58,537.991821,47.818573,36.224998,50.387501,47.470001
2014-04-11,74.230003,311.730011,23.98,25.43,527.698425,46.672855,35.625,49.157501,47.07
2014-04-14,74.525711,315.910004,24.33,25.709999,529.60791,47.368572,36.189999,50.252499,47.27
2014-04-15,73.994286,316.079987,24.205,25.82,533.50647,46.610001000000004,36.139998999999996,51.012501,46.919998
2014-04-16,74.144287,323.679993,24.584999,26.120001000000002,553.496582,47.344284,36.549999,52.34,47.099998
2014-04-17,74.99143199999999,324.910004,24.549999,26.559998999999998,533.168335,49.39143,37.014998999999996,51.987499,47.599998
2014-04-21,75.88143199999999,330.869995,24.940001000000002,26.59,525.7292480000001,49.784286,36.950001,52.282501,47.98
2014-04-22,75.957146,329.320007,25.415001,26.58,531.885437,53.271427,37.174999,52.4925,47.919998
2014-04-23,74.964287,324.579987,25.605,26.42,524.0584719999999,50.5,37.049999,52.205002,47.43
2014-04-24,81.110001,337.149994,25.684998999999998,26.459999,522.288208,49.152859,36.695,52.349998,46.279999
2014-04-25,81.705711,303.829987,25.485001,26.6,513.3573,46.011429,36.349998,49.732498,45.939999
2014-04-28,84.870003,296.579987,25.85,26.780001000000002,514.32196,44.887142,35.834998999999996,50.355,46.599998
2014-04-29,84.61856800000001,300.380005,25.775,26.76,524.81427,45.695713,36.240002000000004,50.6675,46.77
2014-04-30,84.298569,304.130005,25.879998999999998,26.889999,523.7799679999999,46.005714000000005,36.474998,50.6525,46.73
2014-05-01,84.497147,307.890015,26.055,26.77,528.444336,48.074287,36.459998999999996,51.522498999999996,47.220001
2014-05-02,84.654289,308.01001,26.014999,26.68,525.0430299999999,48.664288,36.494999,51.105,47.119999
2014-05-05,85.851425,310.049988,26.23,26.58,524.9237059999999,49.197144,36.645,51.782501,47.389998999999996
2014-05-06,84.915718,297.380005,25.905001000000002,26.190001000000002,512.3229980000001,46.598572,36.125,51.34,47.470001
2014-05-07,84.61856800000001,292.709991,25.870001000000002,26.530001000000002,507.17129500000004,45.791428,36.09,52.174999,48.099998
2014-05-08,83.998573,288.320007,25.549999,26.440001000000002,508.20562699999994,45.951427,36.525002,52.724998,48.490002000000004
2014-05-09,83.648575,292.23999,25.5,26.42,515.893311,46.935715,36.724998,52.702498999999996,48.48
2014-05-12,84.690002,302.859985,25.325001,26.85,527.022156,49.349998,37.314999,52.924999,48.16
2014-05-13,84.822861,304.640015,25.055,26.92,530.174805,49.591427,37.294998,53.014998999999996,47.849998
2014-05-14,84.83856999999999,297.619995,24.915001,26.76,523.77002,50.268570000000004,36.790001000000004,52.465,48.009997999999996
2014-05-15,84.117142,295.190002,25.155001000000002,26.6,517.136536,49.169998,36.470001,51.862499,47.959998999999996
2014-05-16,85.358574,297.700012,25.094998999999998,26.67,517.782959,49.982857,36.970001,52.452498999999996,49.07
2014-05-19,86.370003,296.76001,25.450001,26.610001,525.9679570000001,52.07143,37.244999,52.59,49.150002
2014-05-20,86.387146,301.190002,25.325001,26.299999,526.8729860000001,53.095715000000006,36.630001,51.98,48.650002
2014-05-21,86.61571500000001,305.01001,25.674999,26.49,535.992798,55.799999,37.105,52.525002,49.169998
2014-05-22,86.752853,304.910004,25.85,26.51,542.079346,55.971428,37.439999,52.342499,49.450001
2014-05-23,87.732857,312.23999,25.985001,26.51,549.677551,57.478573,37.924999,53.017502,49.740002000000004
2014-05-27,89.37571700000001,310.820007,26.030001000000002,26.57,562.855103,56.972857999999995,38.305,53.625,49.619999
2014-05-28,89.144287,310.160004,25.924999,26.66,558.608459,57.32,38.134997999999996,53.450001,49.740002000000004
2014-05-29,90.76857,313.77999900000003,26.035,26.74,557.017212,59.314285,38.189999,53.6675,49.720001
2014-05-30,90.428574,312.549988,26.1,26.790001,556.8282469999999,59.689999,38.455002,53.7075,49.959998999999996
2014-06-02,89.807144,308.839996,26.280001000000002,26.83,550.900879,60.294284999999995,38.360001000000004,53.380001,50.049999
2014-06-03,91.077141,307.190002,26.16,26.790001,541.960022,59.652859,37.775002,52.830002,49.290001000000004
2014-06-04,92.117142,306.77999900000003,26.145,26.549999,541.6815190000001,60.458572,38.064999,52.857498,49.150002
2014-06-05,92.478569,323.570007,26.355,26.77,550.871033,61.192856000000006,37.935001,53.055,49.279999
2014-06-06,92.224289,329.670013,26.455,27.18,553.28772,61.447143999999994,38.115002000000004,53.25,49.419998
2014-06-09,93.699997,327.5,26.475,27.440001000000002,559.0460820000001,60.44142900000001,38.334998999999996,53.145,49.57
2014-06-10,94.25,332.410004,26.440001000000002,27.41,557.4846190000001,61.184284,38.154999,53.5625,49.52
2014-06-11,93.860001,335.200012,26.355,27.15,555.783997,61.42856999999999,37.57,53.169998,49.369999
2014-06-12,92.290001,325.910004,26.334999,26.959999,548.334961,60.349998,37.384997999999996,52.942501,49.040001000000004
2014-06-13,91.279999,326.269989,26.235001,27.040001,548.742737,61.101429,37.310001,52.822497999999996,49.18
2014-06-16,92.199997,327.619995,26.174999,26.82,541.30365,61.465714,37.275002,52.560001,49.310001
2014-06-17,92.08000200000001,325.619995,26.1,26.870001000000002,540.040588,63.378570999999994,37.544998,52.702498999999996,49.209998999999996
2014-06-18,92.18,334.380005,26.33,26.889999,550.343933,64.097145,38.105,52.8125,49.419998
2014-06-19,91.860001,327.0,26.469998999999998,26.93,551.86554,63.055714,37.82,52.580002,49.470001
2014-06-20,90.910004,324.200012,26.370001000000002,26.969998999999998,553.317566,62.882858,37.549999,52.372501,49.389998999999996
2014-06-23,90.83000200000001,327.23999,26.215,26.68,561.860596,62.78856999999999,37.724998,52.3675,49.73
2014-06-24,90.279999,324.160004,26.32,26.58,561.5324099999999,62.337143000000005,37.490002000000004,51.947497999999996,49.279999
2014-06-25,90.360001,327.440002,26.605,26.42,575.4856570000001,63.458572,38.235001000000004,52.264998999999996,49.41
2014-06-26,90.900002,325.690002,26.799999,26.290001,572.850159,62.80143,38.43,52.240002000000004,49.209998999999996
2014-06-27,91.980003,324.570007,27.065001000000002,26.43,574.083374,63.154284999999994,38.84,52.32,49.32
2014-06-30,92.93,324.77999900000003,26.84,26.280001000000002,572.134094,62.942856000000006,38.775002,52.677502000000004,48.93
2014-07-01,93.519997,332.390015,27.055,26.4,579.483704,67.585716,39.0,53.5625,49.369999
2014-07-02,93.480003,332.850006,27.280001000000002,26.610001,579.1505129999999,66.677139,38.895,53.709998999999996,49.66
2014-07-03,94.029999,337.48999,27.450001,26.860001,581.5324099999999,67.478569,39.224998,54.127499,49.709998999999996
2014-07-07,95.970001,333.549988,27.09,26.75,579.065979,65.802856,39.325001,54.185001,49.75
2014-07-08,95.349998,323.809998,26.655001000000002,26.370001000000002,567.967041,63.578571,38.834998999999996,53.814999,48.759997999999996
2014-07-09,95.389999,329.97000099999997,27.365,26.32,572.929749,63.285713,39.345001,54.040001000000004,48.900002
2014-07-10,95.040001,327.920013,27.18,26.200001,567.976929,62.650002,38.75,53.884997999999996,49.639998999999996
2014-07-11,95.220001,346.200012,27.275,26.549999,576.012756,62.851429,38.645,54.25,50.32
2014-07-14,96.449997,355.320007,27.525,26.66,581.6716309999999,64.654289,38.974998,55.2575,50.529999
2014-07-15,95.32,354.440002,27.445,26.610001,581.5821530000001,64.155716,39.014998999999996,55.445,50.709998999999996
2014-07-16,94.779999,355.899994,27.525,27.02,579.473755,63.491428000000006,38.459998999999996,55.6675,50.959998999999996
2014-07-17,93.089996,352.450012,27.1,26.610001,570.5925900000001,62.765713,38.264998999999996,54.470001,50.32
2014-07-18,94.43,358.660004,27.27,26.459999,591.825806,63.452858,38.759997999999996,55.049999,50.75
2014-07-21,93.940002,359.76001,26.91,25.98,586.246521,64.564285,38.41,54.805,50.700001
2014-07-22,94.720001,360.839996,27.315001000000002,26.02,591.487671,61.584286,38.52,55.314999,50.98
2014-07-23,97.190002,358.140015,27.355,25.91,592.7208860000001,61.128570999999994,38.685001,55.299999,50.91
2014-07-24,97.029999,358.609985,27.565001000000002,25.940001000000002,590.105286,60.76857,39.299999,55.685001,51.049999
2014-07-25,97.66999799999999,324.01001,27.195,25.790001,585.79895,60.265713,38.860001000000004,53.692501,51.279999
2014-07-28,99.019997,320.410004,27.365,25.59,587.3703,60.665714,39.200001,53.555,51.580002
2014-07-29,98.379997,320.0,27.495001000000002,25.450001,582.407593,60.611427,39.049999,53.375,51.970001
2014-07-30,98.150002,322.51001,27.705,25.639999,584.207703,62.05143,39.805,53.514998999999996,51.759997999999996
2014-07-31,95.599998,312.98999,26.865,25.15,568.474243,60.388573,38.564999,52.752499,50.419998
2014-08-01,96.129997,307.059998,26.695,25.35,562.9744870000001,60.771427,38.389998999999996,52.952498999999996,49.830002
2014-08-04,95.589996,313.649994,26.924999,25.27,570.0157469999999,60.385715000000005,38.580002,53.040001000000004,50.209998999999996
2014-08-05,95.120003,312.320007,26.59,25.02,561.979919,60.407143000000005,38.459998999999996,52.634997999999996,49.66
2014-08-06,94.959999,313.890015,26.450001,25.440001000000002,563.276794,61.471428,38.57,52.672501000000004,49.130001
2014-08-07,94.480003,311.450012,26.34,25.5,560.2792969999999,64.238571,38.174999,52.259997999999996,48.650002
2014-08-08,94.739998,316.799988,26.75,25.66,565.659729,63.692856000000006,38.529999,52.615002000000004,48.700001
2014-08-11,95.989998,318.329987,26.875,25.790001,564.774536,64.505714,38.529999,52.645,48.669998
2014-08-12,95.970001,319.320007,26.9,25.610001,559.65271,63.77285799999999,38.365002000000004,52.575001,48.84
2014-08-13,97.239998,326.27999900000003,27.055,25.83,571.636841,64.504288,38.625,52.857498,48.919998
2014-08-14,97.5,333.209991,27.184998999999998,25.879998999999998,571.507568,64.410004,38.650002,53.130001,49.0
2014-08-15,97.980003,333.630005,27.315001000000002,25.639999,570.343933,65.584282,38.564999,52.547501000000004,48.799999
2014-08-18,99.160004,334.52999900000003,27.365,26.07,578.976501,66.571426,39.275002,53.580002,48.779999
2014-08-19,100.529999,335.130005,27.25,26.049999,583.650757,66.878571,39.255001,53.75,48.700001
2014-08-20,100.57,335.77999900000003,27.32,26.360001,581.293762,67.455711,39.455002,54.049999,48.82
2014-08-21,100.58000200000001,332.910004,27.219998999999998,26.43,580.179871,67.435715,39.470001,53.9375,48.869999
2014-08-22,101.32,331.589996,27.09,26.15,579.3742679999999,68.455711,39.645,54.022498999999996,48.639998999999996
2014-08-25,101.540001,334.019989,27.325001,26.200001,577.0272219999999,68.704285,40.005001,54.005001,49.150002
2014-08-26,100.889999,341.829987,27.280001000000002,26.01,574.700012,68.480003,39.740002000000004,54.182499,49.25
2014-08-27,102.129997,343.179993,27.280001000000002,26.129998999999998,567.8775019999999,67.814285,39.860001000000004,54.282501,49.43
2014-08-28,102.25,340.019989,27.26,26.01,566.087341,67.887146,39.41,53.650002,49.41
2014-08-29,102.5,339.040009,27.360001,25.98,568.474243,68.23428299999999,39.275002,53.130001,49.82
2014-09-02,103.300003,342.380005,27.389999,25.85,574.172913,68.085716,39.639998999999996,53.682499,49.77
2014-09-03,98.940002,339.0,27.434998999999998,25.950001,574.779541,68.19856999999999,39.41,53.724998,49.880001
2014-09-04,98.120003,345.950012,27.440001000000002,25.959999,578.7974849999999,67.524284,39.959998999999996,53.564999,49.720001
2014-09-05,98.970001,346.380005,27.85,26.1,582.8750610000001,67.954285,41.02,53.552502000000004,49.939999
2014-09-08,98.360001,342.339996,27.940001000000002,26.08,586.4951169999999,68.475716,41.200001,53.942501,49.529999
2014-09-09,97.989998,329.75,28.305,25.9,577.832764,68.43,40.919998,53.57,48.900002
2014-09-10,101.0,331.329987,28.455,25.950001,579.911316,69.19856999999999,41.235001000000004,54.220001,48.75
2014-09-11,101.43,330.519989,28.49,26.02,578.1708980000001,68.794289,40.91,53.737499,49.009997999999996
2014-09-12,101.660004,331.190002,28.540001,25.870001000000002,572.472229,68.078575,40.919998,53.509997999999996,48.400002
2014-09-15,101.629997,323.890015,28.51,25.92,569.966003,65.39286,40.805,53.66,48.560001
2014-09-16,100.860001,327.76001,28.615,26.209999,576.778564,65.272858,40.599998,54.325001,48.959998999999996
2014-09-17,101.58000200000001,324.0,28.545,26.27,581.5722049999999,64.932854,40.755001,53.8825,49.209998999999996
2014-09-18,101.790001,325.0,28.424999,26.209999,586.0476070000001,65.572861,40.985001000000004,54.110001000000004,49.689999
2014-09-19,100.959999,331.320007,28.370001000000002,26.290001,592.820374,65.360001,40.904999,54.0625,50.349998
2014-09-22,101.059998,324.5,27.93,26.08,584.157959,63.254284,40.355,53.470001,50.18
2014-09-23,102.639999,323.630005,27.485001,26.02,577.952087,63.414288,40.060001,53.115002000000004,49.91
2014-09-24,101.75,328.209991,27.43,25.93,584.774597,64.36571500000001,40.419998,53.602501000000004,50.07
2014-09-25,97.870003,321.929993,26.969998999999998,25.549999,571.915283,63.355713,39.875,52.677502000000004,49.610001000000004
2014-09-26,100.75,323.209991,27.120001000000002,25.629998999999998,573.944153,64.10714,44.75,52.985001000000004,49.77
2014-09-29,100.110001,321.820007,27.08,25.42,573.208191,64.22285500000001,44.560001,52.732498,49.75
2014-09-30,100.75,322.440002,26.889999,25.620001000000002,574.202698,64.454285,44.599998,53.342499,49.990002000000004
2014-10-01,99.18,317.459991,26.465,25.16,565.162415,62.685715,43.849998,52.502499,49.43
2014-10-02,99.900002,318.410004,26.42,25.120001000000002,566.962524,64.28286,44.650002,52.43,49.290001000000004
2014-10-03,99.620003,322.73999,26.825001,25.4,572.134094,65.648575,45.145,52.997501,49.709998999999996
2014-10-06,99.620003,322.200012,26.695,25.219998999999998,574.192749,66.211426,44.610001000000004,52.947497999999996,50.080002
2014-10-07,98.75,316.980011,26.610001,24.809998999999998,560.6572269999999,65.178574,44.035,52.012501,49.68
2014-10-08,100.800003,322.700012,27.385,25.25,569.369324,66.694283,44.415001000000004,53.09,49.869999
2014-10-09,101.019997,315.369995,26.66,24.780001000000002,557.812866,65.945717,43.615002000000004,51.927502000000004,48.93
2014-10-10,100.730003,311.390015,26.309998999999998,24.27,541.5124509999999,64.58285500000001,43.595001,51.244999,48.939999
2014-10-13,99.809998,306.450012,25.82,23.950001,530.294128,62.654284999999994,42.695,51.07,48.369999
2014-10-14,98.75,308.309998,25.735001,24.1,534.998291,64.160004,42.544998,50.68,48.220001
2014-10-15,97.540001,305.97000099999997,25.424999,24.280001000000002,527.131531,64.084282,42.59,50.0625,47.919998
2014-10-16,96.260002,302.859985,24.795,24.25,521.6417240000001,51.671428999999996,43.52,50.75,47.669998
2014-10-17,97.66999799999999,303.640015,25.34,24.82,508.37469500000003,51.012856,43.59,51.5,48.07
2014-10-20,99.760002,306.209991,25.65,25.030001000000002,517.991821,51.317142,44.450001,51.962502,48.48
2014-10-21,102.470001,315.329987,26.094998999999998,25.450001,523.660645,52.284286,45.32,53.327498999999996,48.689999
2014-10-22,102.989998,312.97000099999997,25.745001000000002,25.190001000000002,529.796875,53.521427,44.93,52.73,48.310001
2014-10-23,104.83000200000001,313.179993,26.610001,25.440001000000002,541.005249,54.720001,45.185001,53.57,48.220001
2014-10-24,105.220001,287.059998,27.129998999999998,25.639999,536.8282469999999,55.00285699999999,45.450001,53.369999,48.77
2014-10-27,105.110001,289.97000099999997,27.025,25.52,537.812805,54.200001,45.82,53.352501000000004,49.419998
2014-10-28,106.739998,295.589996,27.365,25.879998999999998,545.898376,55.174285999999995,46.224998,54.177502000000004,49.959998999999996
2014-10-29,107.339996,294.119995,27.450001,25.66,546.3259889999999,54.014286,45.974998,53.665001000000004,49.830002
2014-10-30,106.980003,299.070007,27.174999,25.67,547.300659,54.144287,46.5,59.162498,49.900002
2014-10-31,108.0,305.459991,27.674999,25.809998999999998,556.022705,56.110001000000004,46.485001000000004,60.357498,50.25
2014-11-03,109.400002,305.72000099999997,27.799999,25.700001,552.183777,55.487143999999994,46.724998,60.384997999999996,50.389998999999996
2014-11-04,108.599998,302.809998,27.315001000000002,25.700001,551.079895,54.682857999999996,46.974998,60.7425,50.330002
2014-11-05,108.860001,296.519989,27.545,25.82,542.934631,54.34,47.34,62.3825,50.34
2014-11-06,108.699997,296.640015,27.690001000000002,26.360001,539.075867,54.757141000000004,47.299999,62.522498999999996,50.279999
2014-11-07,109.010002,299.859985,27.575001,26.41,538.051514,54.880001,46.889998999999996,63.107498,50.860001000000004
2014-11-10,108.83000200000001,305.109985,26.475,26.469998999999998,544.4960940000001,55.324287,47.48,62.552502000000004,50.720001
2014-11-11,109.699997,312.01001,26.48,26.379998999999998,547.280762,54.650002,47.439999,62.432499,50.610001000000004
2014-11-12,111.25,311.51001,26.799999,26.52,544.317078,54.837143000000005,47.904999,62.987499,50.82
2014-11-13,112.82,316.480011,27.15,26.42,542.397583,54.201427,48.060001,62.73,51.200001
2014-11-14,114.18,327.820007,27.049999,26.459999,541.4229740000001,55.148571,47.75,62.209998999999996,51.5
2014-11-17,113.989998,323.049988,27.075001,26.610001,533.5761110000001,54.44857,48.029999,62.450001,51.400002
2014-11-18,115.470001,324.929993,27.209999,27.01,532.104187,54.432857999999996,48.235001000000004,62.432499,51.220001
2014-11-19,114.66999799999999,326.540009,27.190001000000002,26.92,534.053467,51.871429,48.474998,62.465,50.490002000000004
2014-11-20,116.309998,330.540009,27.190001000000002,26.85,531.9052730000001,52.591427,48.650002,62.9175,50.189999
2014-11-21,116.470001,332.630005,27.040001,26.99,534.5606690000001,51.468571000000004,48.709998999999996,63.555,50.209998999999996
2014-11-24,118.629997,335.640015,27.51,27.0,536.321045,50.924285999999995,48.974998,63.654999,49.5
2014-11-25,117.599998,335.040009,28.309998999999998,26.860001,538.1210940000001,49.855713,48.645,64.315002,49.34
2014-11-26,119.0,333.570007,28.43,26.870001000000002,537.414978,50.165714,48.900002,64.315002,50.040001000000004
2014-11-28,118.93,338.640015,28.52,26.49,538.867004,49.512856,49.645,64.547501,50.59
2014-12-01,115.07,326.0,28.299999,26.02,530.8809200000001,48.830002,48.845001,64.537498,50.029999
2014-12-02,114.629997,326.309998,28.51,26.049999,530.8311769999999,50.330002,49.02,65.002502,49.110001000000004
2014-12-03,115.93,316.5,28.57,26.379998999999998,528.41449,50.731429999999996,49.25,65.400002,48.790001000000004
2014-12-04,115.489998,316.929993,28.190001000000002,26.09,534.371765,50.085712,49.525002,65.285004,48.779999
2014-12-05,115.0,312.630005,28.17,26.01,522.3876339999999,50.131428,49.665001000000004,65.837502,48.610001000000004
2014-12-08,112.400002,306.640015,28.18,25.690001000000002,524.098206,48.497143,48.860001000000004,65.775002,48.900002
2014-12-09,114.120003,312.5,28.094998999999998,25.58,530.453308,49.111427,48.514998999999996,66.035004,46.919998
2014-12-10,111.949997,305.839996,27.785,25.27,523.183228,47.759997999999996,48.830002,65.43,46.18
2014-12-11,111.620003,307.359985,27.950001,25.41,525.450806,47.804287,48.465,65.779999,46.360001000000004
2014-12-12,109.730003,307.320007,27.674999,24.889999,515.82373,47.782856,48.084998999999996,64.195,45.580002
2014-12-15,108.230003,306.070007,27.469998999999998,24.59,510.990295,46.720001,47.715,64.175003,45.419998
2014-12-16,106.75,295.059998,27.405001000000002,24.49,492.68096900000006,45.205715000000005,46.605,63.352501000000004,45.529999
2014-12-17,109.410004,298.880005,27.67,24.66,502.129028,47.664288,47.25,64.769997,46.439999
2014-12-18,112.650002,297.730011,28.145,25.139999,508.305054,47.774284,48.540001000000004,66.040001,47.049999
2014-12-19,111.779999,299.899994,28.584999,25.620001000000002,513.5263669999999,48.588570000000004,47.419998,65.417503,47.02
2014-12-22,112.940002,306.540009,28.610001,25.709999,521.9997559999999,48.097141,47.965,66.052498,47.509997999999996
2014-12-23,112.540001,306.290009,28.950001,25.879998999999998,527.6884769999999,48.061428,47.985001000000004,66.315002,47.669998
2014-12-24,112.010002,303.02999900000003,29.035,25.83,525.878418,48.871429,48.145,66.907501,47.669998
2014-12-26,113.989998,309.089996,29.195,25.780001000000002,531.10968,48.578571000000004,48.415001000000004,66.654999,47.860001000000004
2014-12-29,113.910004,312.040009,29.440001000000002,25.700001,527.429932,48.847141,48.650002,66.35749799999999,47.549999
2014-12-30,112.519997,310.299988,29.434998999999998,25.57,527.519409,49.032856,48.439999,66.137497,47.330002
2014-12-31,110.379997,310.350006,29.004998999999998,25.27,523.521423,48.801429999999996,48.075001,65.550003,46.779999
2015-01-02,109.33000200000001,308.519989,28.674999,25.059998999999998,521.9377440000001,49.848572,47.514998999999996,66.254997,46.959998999999996
2015-01-05,106.25,302.190002,27.98,24.6,511.057617,47.311428,46.75,64.792503,46.57
2015-01-06,106.260002,295.290009,27.615,24.07,499.212799,46.501427,46.474998,64.375,47.040001000000004
2015-01-07,107.75,298.420013,27.59,24.08,498.357513,46.742859,47.435001,65.237503,46.189999
2015-01-08,111.889999,300.459991,28.190001000000002,24.370001000000002,499.928864,47.779999,48.529999,66.112503,47.18
2015-01-09,112.010002,296.929993,28.145,24.030001000000002,493.45449800000006,47.041428,47.994999,65.1325,46.759997999999996
2015-01-12,109.25,291.410004,28.084999,23.98,489.854309,45.547142,47.93,65.004997,47.080002
2015-01-13,110.220001,294.73999,28.42,23.860001,493.46444699999995,46.255714000000005,47.505001,65.195,47.18
2015-01-14,109.800003,293.269989,27.91,23.780001000000002,498.128784,46.32,46.855,63.889998999999996,46.970001
2015-01-15,106.82,286.950012,28.0,23.58,499.04373200000003,46.251427,46.404999,63.282501,47.099998
2015-01-16,105.989998,290.73999,28.385,23.59,505.29931600000003,48.191429,46.494999,63.737499,47.990002000000004
2015-01-20,108.720001,289.440002,27.905001000000002,23.85,504.125763,49.828571000000004,46.805,64.209999,48.18
2015-01-21,109.550003,297.25,27.885,24.040001,515.204773,58.468571,46.755001,64.32,48.25
2015-01-22,112.400002,310.320007,28.285,24.280001000000002,531.465332,61.205715000000005,47.924999,64.400002,47.799999
2015-01-23,112.980003,312.390015,28.155001000000002,24.48,536.9948730000001,62.494285999999995,48.080002,64.572502,47.150002
2015-01-26,113.099998,309.660004,28.344998999999998,24.59,532.280823,63.794284999999995,48.174999,64.1325,46.959998999999996
2015-01-27,109.139999,306.75,28.18,24.379998999999998,515.791565,64.88143199999999,47.25,62.747501,46.349998
2015-01-28,115.309998,303.910004,27.295,23.84,507.208801,63.208572,46.654999,61.59,46.049999
2015-01-29,118.900002,311.77999900000003,26.934998999999998,24.08,507.865204,63.400002,47.435001,62.0,46.110001000000004
2015-01-30,117.160004,354.52999900000003,26.575001,23.889999,531.594604,63.114284999999995,46.125,63.727501000000004,45.709998999999996
2015-02-02,118.629997,364.47000099999997,26.905001000000002,24.209999,525.587646,63.009997999999996,45.959998999999996,63.834998999999996,46.98
2015-02-03,118.650002,363.549988,27.705,24.469998999999998,526.3435059999999,65.274284,46.674999,64.947502,47.830002
2015-02-04,119.559998,364.75,28.450001,24.16,519.898987,64.101425,46.27,66.222504,47.799999
2015-02-05,119.940002,373.890015,28.485001,24.5,524.692566,64.129997,46.669998,67.949997,47.860001000000004
2015-02-06,118.93,374.27999900000003,28.459999,24.52,528.0938719999999,63.48,45.895,66.855003,49.330002
2015-02-09,119.720001,370.559998,28.545,24.639999,524.941223,63.295715,45.584998999999996,66.364998,49.09
2015-02-10,122.019997,373.0,28.705,24.719998999999998,534.001343,64.849998,46.375,66.137497,49.509997999999996
2015-02-11,124.879997,375.140015,28.889999,24.77,533.036682,64.98428299999999,45.654999,66.497498,49.810001
2015-02-12,126.459999,377.170013,29.190001000000002,24.889999,539.958557,65.247147,46.0,67.727501,49.52
2015-02-13,127.08000200000001,381.829987,29.735001,25.15,546.00531,66.585716,46.02,67.407501,49.310001
2015-02-17,127.83000200000001,375.429993,29.4,25.17,539.8690799999999,67.137146,45.93,67.717499,49.18
2015-02-18,128.720001,373.369995,29.110001,25.25,536.746277,67.86571500000001,46.810001,67.279999,48.939999
2015-02-19,128.449997,379.0,28.924999,25.01,539.901306,67.800003,46.849998,67.275002,48.91
2015-02-20,129.5,383.660004,29.25,25.209999,536.000366,68.314285,47.465,68.25,48.970001
2015-02-23,133.0,380.140015,29.105,25.17,528.9989009999999,67.405716,47.505001,68.252502,48.77
2015-02-24,132.169998,378.589996,29.584999,25.389999,533.1560059999999,67.839996,47.709998999999996,68.1175,49.220001
2015-02-25,128.78999299999998,385.369995,29.809998999999998,25.91,540.893433,68.33285500000001,48.41,68.252502,49.200001
2015-02-26,130.419998,384.799988,29.575001,25.889999,552.43988,69.004288,48.494999,68.4375,49.369999
2015-02-27,128.46000700000002,380.160004,29.690001000000002,25.99,555.343933,67.844284,48.560001,67.827499,49.450001
2015-03-02,129.08999599999999,385.660004,29.934998999999998,26.110001,568.213074,68.60714,49.375,69.572502,49.470001
2015-03-03,129.360001,384.609985,29.98,25.860001,570.500488,67.815712,48.985001000000004,68.824997,49.549999
2015-03-04,128.53999299999998,382.72000099999997,30.215,25.66,570.231995,67.110001,48.759997999999996,68.4375,49.07
2015-03-05,126.410004,387.829987,30.165001,25.82,572.181274,66.807144,49.23,68.532501,48.919998
2015-03-06,126.599998,380.089996,30.184998999999998,25.42,564.578125,64.87428299999999,48.455002,67.334999,48.290001000000004
2015-03-09,127.139999,378.559998,30.285,25.639999,565.736694,63.66143,48.715,67.855003,48.23
2015-03-10,124.510002,369.51001,29.35,25.17,551.972473,62.151428,48.255001,66.300003,47.509997999999996
2015-03-11,122.239998,366.369995,29.030001000000002,25.190001000000002,548.163452,62.884285,47.669998,66.1875,47.68
2015-03-12,124.449997,374.23999,29.665001,25.4,552.4697269999999,64.045715,48.52,67.394997,48.73
2015-03-13,123.589996,370.579987,29.525,25.040001,544.324585,62.628570999999994,47.904999,66.2575,48.84
